 ,Frame,Label,X,Y,Area,Area Conv. Hull,Peri.,Peri. Conv. Hull,Feret,Min. Feret,Maximum inscriped circle diameter,Area equivalent circle diameter,Long Side Length MBR,Short Side Length MBR,Aspect Ratio,Area/Peri.,Circ.,Elong.,Convexity,Solidity,Num. of Holes,Thinnes Rt.,Contour Temp.,Orientation,Fract. Dim.,Fract. Dim. Goodness
1386,1,1386,1074.588,3058.090,6257.098,6435.387,291.049,293.311,109.721,78.442,75.758,89.257,90.514,86.485,1.047,21.498,13.538,0.468,1,0.972,0,0.928,0.125,1.536,1.553,0.993
1387,1,1387,4879.485,3087.358,15052.692,15545.110,455.245,459.579,156.910,133.594,122.378,138.440,147.339,134.317,1.097,33.065,13.768,0.273,1,0.968,0,0.913,0.130,98.436,1.740,0.999
1388,1,1388,1438.649,3071.266,2818.665,3090.344,205.816,207.109,79.155,41.695,40.793,59.907,77.749,42.425,1.833,13.695,15.028,0.717,1,0.912,0,0.836,0.120,75.568,1.405,0.959
1389,1,1389,2082.665,3084.556,6647.636,6825.925,309.907,313.490,120.031,79.700,78.401,92.000,103.017,86.534,1.190,21.450,14.448,0.544,1,0.974,0,0.870,0.135,87.469,1.579,0.993
1390,1,1390,4037.690,3066.843,5204.343,5348.672,257.156,261.499,89.997,69.930,69.930,81.403,84.499,69.930,1.208,20.238,12.707,0.436,1,0.973,0,0.989,0.145,176.203,1.592,0.965
1391,1,1391,4162.176,3094.472,8175.828,8422.036,326.853,332.701,123.689,88.594,90.655,102.028,103.756,91.494,1.134,25.014,13.067,0.457,1,0.971,0,0.962,0.147,110.490,1.547,0.991
1392,1,1392,4322.682,3053.604,1137.654,1154.634,114.767,118.275,42.425,29.138,33.980,38.059,40.793,29.138,1.400,9.913,11.578,0.487,1,0.985,0,1.000,0.166,95.722,1.142,0.848
1393,1,1393,4973.682,3098.205,5993.909,6316.527,296.200,299.174,114.566,69.074,64.103,87.359,114.973,68.022,1.690,20.236,14.637,0.660,1,0.949,0,0.859,0.131,89.730,1.544,0.992
1394,1,1394,436.422,3114.253,16062.997,16258.266,456.200,458.832,157.720,134.033,125.122,143.011,149.853,136.822,1.095,35.210,12.956,0.372,1,0.988,0,0.970,0.119,86.389,1.763,0.998
1395,1,1395,50.472,3106.394,10434.156,10748.284,382.599,389.268,148.915,87.343,87.413,115.261,131.119,87.413,1.500,27.272,14.029,0.583,1,0.971,0,0.896,0.146,80.687,1.724,0.989
1396,1,1396,988.521,3109.129,11368.051,11673.690,381.142,385.565,136.044,111.952,109.489,120.309,116.550,112.472,1.036,29.826,12.779,0.327,1,0.974,0,0.983,0.135,85.017,1.663,0.995
1397,1,1397,1252.637,3113.509,11452.951,11970.838,394.848,401.096,139.160,101.421,96.110,120.757,126.102,101.145,1.247,29.006,13.613,0.498,1,0.957,0,0.923,0.143,35.658,1.662,0.996
1398,1,1398,5159.630,3105.340,10187.947,10417.176,362.867,365.882,135.826,99.033,99.580,113.893,119.464,107.809,1.108,28.076,12.924,0.513,1,0.978,0,0.972,0.126,126.296,1.617,0.995
1399,1,1399,878.281,3065.296,1536.682,1579.132,132.960,137.065,46.070,34.965,40.793,44.233,43.706,34.965,1.250,11.557,11.504,0.390,1,0.973,0,1.000,0.166,178.218,1.254,0.860
1400,1,1400,3673.366,3110.940,13083.022,13490.540,423.054,422.764,148.573,114.789,108.867,129.065,143.486,114.789,1.250,30.925,13.680,0.433,0.999,0.970,0,0.919,0.087,15.660,1.693,0.998
1401,1,1401,2305.990,3142.476,15935.647,16173.366,478.963,485.956,200.118,105.962,106.979,142.443,199.033,107.809,1.846,33.271,14.396,0.691,1,0.985,0,0.873,0.141,107.011,1.568,0.993
1402,1,1402,3101.153,3085.634,2572.457,2640.376,184.674,186.894,76.260,44.289,44.381,57.231,69.259,43.316,1.599,13.930,13.258,0.641,1,0.974,0,0.948,0.136,128.582,1.367,0.956
1403,1,1403,3429.065,3120.855,13864.098,14424.435,443.823,449.547,169.900,118.411,117.854,132.862,157.343,119.464,1.317,31.238,14.208,0.461,1,0.961,0,0.884,0.137,155.985,1.712,0.998
1404,1,1404,4397.032,3104.530,8311.667,8481.466,324.860,330.239,113.636,93.821,90.655,102.872,109.217,96.858,1.128,25.585,12.697,0.352,1,0.980,0,0.990,0.145,63.832,1.585,0.993
1405,1,1405,248.353,3181.616,44427.940,45421.265,798.089,805.988,322.072,177.189,177.619,237.839,305.625,177.619,1.721,55.668,14.337,0.664,1,0.978,0,0.877,0.131,142.694,1.687,0.995
1406,1,1406,2755.613,3168.365,21445.629,21742.777,532.669,541.301,198.862,145.700,142.268,165.244,183.381,148.344,1.236,40.261,13.230,0.503,1,0.986,0,0.950,0.144,110.083,1.662,0.997
1407,1,1407,1474.726,3126.477,4287.428,4576.086,267.622,266.899,115.452,54.729,54.977,73.885,110.761,54.744,2.023,16.020,16.705,0.713,0.997,0.937,0,0.752,0.105,100.728,1.430,0.992
1408,1,1408,1723.500,3089.521,3353.533,3379.003,202.576,209.891,75.758,55.361,57.689,65.344,72.844,55.361,1.316,16.554,12.237,0.502,1,0.992,0,1.000,0.173,158.772,1.442,0.965
1409,1,1409,812.104,3098.316,3412.962,3514.842,210.385,213.716,84.045,51.508,52.123,65.921,82.413,53.569,1.538,16.222,12.969,0.632,1,0.971,0,0.969,0.143,145.960,1.461,0.966
1410,1,1410,5560.812,3100.659,3345.043,3472.392,209.720,211.258,79.583,58.275,59.429,65.261,70.895,59.429,1.193,15.950,13.149,0.469,1,0.963,0,0.956,0.124,114.139,1.451,0.962
1411,1,1411,667.549,3111.881,5246.793,5331.692,255.909,259.936,95.578,65.931,66.444,81.734,94.775,65.931,1.438,20.503,12.482,0.554,1,0.984,0,1.000,0.143,129.025,1.587,0.964
1412,1,1412,1979.105,3122.579,7241.933,7462.671,305.256,310.455,109.100,81.585,81.168,96.025,99.068,81.585,1.214,23.724,12.867,0.457,1,0.970,0,0.977,0.145,100.169,1.606,0.990
1413,1,1413,2183.946,3099.524,3557.292,3693.131,219.149,222.640,84.950,57.335,57.394,67.300,72.844,64.103,1.136,16.232,13.501,0.536,1,0.963,0,0.931,0.143,149.997,1.465,0.965
1414,1,1414,1886.442,3119.056,7148.543,7437.201,303.636,306.546,107.848,86.920,87.413,95.403,93.422,87.607,1.066,23.543,12.897,0.286,1,0.961,0,0.974,0.130,31.900,1.606,0.986
1415,1,1415,5614.462,3117.664,3294.103,3387.492,208.765,212.662,84.850,50.858,52.448,64.763,78.725,51.878,1.518,15.779,13.231,0.651,1,0.972,0,0.950,0.148,71.208,1.453,0.961
1416,1,1416,3817.256,3102.067,1961.180,2012.120,151.527,155.894,57.468,41.207,42.023,49.971,55.971,41.412,1.352,12.943,11.707,0.503,1,0.975,0,1.000,0.163,138.722,1.268,0.949
1417,1,1417,5480.722,3102.198,2504.537,2572.457,182.098,186.262,67.584,49.534,46.620,56.470,61.947,51.550,1.202,13.754,13.240,0.533,1,0.974,0,0.949,0.155,167.203,1.350,0.946
1418,1,1418,2648.564,3115.670,3981.789,4100.649,221.434,223.289,81.272,61.189,61.947,71.202,78.671,61.189,1.286,17.982,12.314,0.494,1,0.971,0,1.000,0.127,164.820,1.506,0.965
1419,1,1419,4747.229,3160.136,17497.799,17922.297,485.152,488.080,181.356,133.922,127.807,149.261,155.333,139.648,1.112,36.067,13.452,0.464,1,0.976,0,0.934,0.119,33.274,1.786,0.999
1420,1,1420,5035.641,3109.136,1349.903,1400.843,126.480,128.016,43.706,36.486,36.856,41.458,40.793,37.879,1.077,10.673,11.851,0.401,1,0.964,0,1.000,0.136,145.616,1.210,0.861
1421,1,1421,4227.723,3128.895,2665.846,2759.236,188.578,192.970,72.082,46.620,45.514,58.260,69.930,46.620,1.500,14.137,13.340,0.587,1,0.966,0,0.942,0.156,82.824,1.396,0.959
1422,1,1422,558.479,3160.108,10230.397,10442.646,356.387,361.100,126.505,102.387,101.940,114.130,119.890,104.246,1.150,28.706,12.415,0.411,1,0.980,0,1.000,0.138,48.273,1.617,0.995
1423,1,1423,1666.746,3147.451,7649.450,7844.719,306.958,309.461,106.062,88.609,88.762,98.689,104.246,88.618,1.176,24.920,12.318,0.400,1,0.975,0,1.000,0.126,63.634,1.557,0.990
1424,1,1424,2966.391,3119.601,1664.031,1748.931,145.629,147.693,51.878,40.572,40.793,46.029,41.207,41.207,1.000,11.426,12.745,0.285,1,0.951,0,0.986,0.140,139.195,1.266,0.857
1425,1,1425,3974.749,3170.889,16810.113,18100.586,515.431,509.572,195.894,126.754,105.541,146.299,174.558,130.111,1.342,32.614,15.804,0.604,0.989,0.929,0,0.795,0.134,32.201,1.780,0.999
1426,1,1426,3056.443,3165.601,8167.338,8651.265,367.517,370.892,147.454,69.823,66.444,101.975,148.029,68.767,2.153,22.223,16.538,0.758,1,0.944,0,0.760,0.129,133.304,1.552,0.992
1427,1,1427,3763.487,3146.069,5509.981,5645.821,262.762,266.993,96.858,67.760,67.960,83.759,92.738,70.051,1.324,20.969,12.531,0.555,1,0.976,0,1.000,0.144,63.065,1.526,0.988
1428,1,1428,1402.454,3130.796,2411.148,2487.557,170.385,172.897,59.429,49.534,48.055,55.407,58.275,49.534,1.176,14.151,12.040,0.414,1,0.969,0,1.000,0.141,101.667,1.355,0.952
1429,1,1429,2450.797,3139.052,3811.990,4066.689,257.821,259.428,112.435,43.348,41.207,69.668,110.952,44.381,2.500,14.785,17.437,0.788,1,0.937,0,0.721,0.120,157.166,1.395,0.985
1430,1,1430,4082.395,3127.947,1706.481,1850.810,151.818,152.699,58.275,40.793,40.793,46.613,46.620,40.793,1.143,11.240,13.507,0.431,1,0.922,0,0.930,0.119,111.008,1.241,0.929
1431,1,1431,5446.088,3129.557,1816.851,1867.790,154.476,157.948,60.069,37.334,36.856,48.097,57.689,39.201,1.472,11.761,13.134,0.637,1,0.973,0,0.957,0.154,153.380,1.293,0.936
1432,1,1432,3211.838,3162.676,8685.225,8897.474,331.340,335.175,122.551,93.240,96.110,105.159,105.581,99.068,1.066,26.212,12.641,0.445,1,0.976,0,0.994,0.135,107.973,1.605,0.995
1433,1,1433,4326.031,3161.083,7683.410,7878.679,309.907,315.190,107.493,87.353,86.632,98.908,105.259,86.632,1.215,24.793,12.500,0.419,1,0.975,0,1.000,0.145,123.825,1.570,0.990
1434,1,1434,806.098,3220.061,25529.298,26531.113,599.918,595.538,214.987,152.408,148.573,180.291,193.211,152.660,1.266,42.555,14.098,0.482,0.993,0.962,0,0.891,0.123,122.779,1.603,0.993
1435,1,1435,5670.780,3205.349,15663.969,16878.033,496.492,469.332,157.585,136.946,111.943,141.223,142.893,137.070,1.042,31.549,15.737,0.192,0.945,0.928,0,0.799,0.193,68.293,1.752,0.999
1436,1,1436,4260.209,3167.999,2402.658,2589.437,186.294,188.105,68.209,49.036,44.381,55.310,64.103,49.534,1.294,12.897,14.445,0.498,1,0.928,0,0.870,0.130,88.135,1.341,0.953
1437,1,1437,4553.980,3210.401,11953.858,12403.826,410.012,412.807,151.431,102.776,97.687,123.370,145.162,100.598,1.443,29.155,14.063,0.548,1,0.964,0,0.894,0.122,79.897,1.668,0.997
1438,1,1438,5040.570,3207.909,17285.551,17633.639,473.438,474.483,163.430,134.526,130.307,148.353,152.965,131.765,1.161,36.511,12.967,0.365,1,0.980,0,0.969,0.102,8.041,1.779,0.999
1439,1,1439,1314.602,3202.210,15553.599,15961.117,451.713,455.621,171.491,115.275,109.489,140.725,152.465,123.620,1.233,34.432,13.119,0.562,1,0.974,0,0.958,0.127,19.360,1.759,0.999
1440,1,1440,2157.773,3214.160,14042.387,14322.556,429.242,430.188,152.660,113.367,112.548,133.714,136.822,113.375,1.207,32.714,13.121,0.419,1,0.980,0,0.958,0.102,39.912,1.724,0.997
1441,1,1441,2571.672,3178.988,4312.898,4406.287,230.198,231.866,81.011,66.457,67.960,74.104,72.844,69.930,1.042,18.736,12.287,0.397,1,0.979,0,1.000,0.123,36.738,1.535,0.966
1442,1,1442,5415.548,3180.450,4728.906,4856.255,244.860,247.330,90.514,65.931,66.444,77.595,84.700,69.075,1.226,19.313,12.679,0.500,1,0.974,0,0.991,0.131,40.638,1.562,0.965
1443,1,1443,1134.583,3221.861,13762.219,14050.877,419.149,421.472,138.518,127.701,117.276,132.373,136.822,127.708,1.071,32.834,12.766,0.259,1,0.979,0,0.984,0.118,80.675,1.722,0.996
1444,1,1444,5833.546,3188.346,4160.078,4236.488,230.198,235.692,91.215,55.285,57.394,72.779,92.141,55.285,1.667,18.072,12.738,0.623,1,0.982,0,0.987,0.157,112.584,1.526,0.964
1445,1,1445,3311.055,3198.877,4457.227,4550.616,237.716,241.921,94.865,61.189,62.764,75.333,84.499,63.904,1.322,18.750,12.678,0.588,1,0.979,0,0.991,0.147,76.756,1.466,0.983
1446,1,1446,3549.847,3183.840,2487.557,2563.967,172.296,176.115,61.466,46.620,49.790,56.278,55.361,46.620,1.188,14.438,11.934,0.377,1,0.970,0,1.000,0.154,97.421,1.345,0.954
1447,1,1447,2429.745,3206.365,6418.407,6554.246,283.240,285.599,98.595,76.232,75.981,90.400,98.896,76.260,1.297,22.661,12.499,0.458,1,0.979,0,1.000,0.126,131.643,1.563,0.991
1448,1,1448,3846.793,3178.558,1630.072,1689.501,140.478,142.232,50.299,38.699,39.092,45.557,48.231,39.092,1.234,11.604,12.106,0.471,1,0.965,0,1.000,0.137,173.133,1.232,0.939
1449,1,1449,1913.939,3220.342,15748.868,16079.977,463.928,469.935,176.589,119.783,116.550,141.605,157.585,122.689,1.284,33.947,13.666,0.540,1,0.979,0,0.920,0.138,157.679,1.753,0.999
1450,1,1450,3624.435,3197.379,5246.793,5416.592,261.725,263.115,97.947,62.751,62.764,81.734,97.251,61.810,1.573,20.047,13.056,0.596,1,0.969,0,0.963,0.117,165.589,1.506,0.977
1451,1,1451,5542.817,3206.792,9160.663,9347.442,342.681,349.225,126.068,92.881,90.467,107.999,116.550,93.240,1.250,26.732,12.819,0.521,1,0.980,0,0.980,0.149,160.942,1.623,0.994
1452,1,1452,4826.687,3240.466,12785.874,13040.572,417.529,421.595,163.404,98.896,101.940,127.591,162.779,98.896,1.646,30.623,13.635,0.618,1,0.980,0,0.922,0.130,49.354,1.703,0.995
1453,1,1453,2994.414,3216.412,4728.906,4847.765,239.336,243.079,83.488,70.051,70.172,77.595,78.293,68.022,1.151,19.758,12.113,0.399,1,0.975,0,1.000,0.143,50.331,1.561,0.966
1454,1,1454,706.483,3207.988,1256.513,1324.433,135.909,137.222,56.047,27.484,26.061,39.998,53.489,29.999,1.783,9.245,14.700,0.696,1,0.949,0,0.855,0.130,116.296,1.151,0.930
1455,1,1455,64.594,3247.112,11036.943,11223.722,374.872,380.419,126.068,111.491,105.057,118.544,116.550,113.636,1.026,29.442,12.733,0.251,1,0.983,0,0.987,0.141,169.850,1.639,0.994
1456,1,1456,1686.342,3240.027,7250.422,7479.651,307.249,307.795,108.280,89.267,86.632,96.081,92.141,89.381,1.031,23.598,13.020,0.318,1,0.969,0,0.965,0.099,157.061,1.608,0.990
1457,1,1457,3738.404,3219.808,2309.268,2402.658,167.145,170.212,58.999,49.791,49.448,54.224,50.970,50.970,1.000,13.816,12.098,0.232,1,0.961,0,1.000,0.148,27.286,1.323,0.958
1458,1,1458,3813.230,3230.377,4737.395,4805.315,251.713,260.586,102.355,64.103,64.103,77.665,78.293,76.260,1.027,18.821,13.374,0.585,1,0.986,0,0.940,0.172,1.276,1.466,0.982
1459,1,1459,4247.918,3249.485,8090.928,8269.217,319.627,320.994,114.973,87.099,87.413,101.497,108.123,86.926,1.244,25.314,12.627,0.461,1,0.978,0,0.995,0.113,90.755,1.637,0.991
1460,1,1460,1785.039,3248.390,6970.254,7190.993,321.911,323.194,135.199,67.760,67.960,94.206,134.223,67.772,1.980,21.653,14.867,0.705,1,0.969,0,0.845,0.111,147.000,1.592,0.992
1461,1,1461,671.538,3219.514,1044.265,1078.224,112.483,114.608,40.479,32.051,31.382,36.464,34.965,32.051,1.091,9.284,12.116,0.389,1,0.969,0,1.000,0.149,8.667,1.118,0.851
1462,1,1462,1465.145,3230.581,1511.212,1545.172,137.529,141.731,56.047,29.138,34.965,43.865,55.361,29.138,1.900,10.988,12.516,0.681,1,0.978,0,1.000,0.166,92.797,1.220,0.902
1463,1,1463,3176.607,3237.750,4932.664,5076.994,250.385,253.818,94.865,65.112,63.034,79.249,89.997,66.508,1.353,19.700,12.710,0.567,1,0.972,0,0.989,0.139,166.627,1.478,0.979
1464,1,1464,4049.029,3227.926,3727.091,3879.910,222.681,228.317,86.091,49.534,52.448,68.887,81.585,49.534,1.647,16.737,13.304,0.608,1,0.961,0,0.945,0.159,3.334,1.478,0.962
1465,1,1465,5271.474,3255.540,8422.036,8702.205,327.145,330.689,115.563,90.655,88.953,103.553,113.337,90.655,1.250,25.744,12.708,0.475,1,0.968,0,0.989,0.133,53.165,1.598,0.996
1466,1,1466,5155.095,3224.821,1281.983,1324.433,122.576,125.132,43.316,34.965,34.965,40.401,40.793,34.965,1.167,10.459,11.720,0.382,1,0.968,0,1.000,0.152,101.561,1.189,0.863
1467,1,1467,3261.159,3231.935,1587.622,1689.501,144.674,146.859,52.528,37.879,36.856,44.960,49.534,37.879,1.308,10.974,13.184,0.466,1,0.940,0,0.953,0.142,167.534,1.231,0.932
1468,1,1468,3509.638,3253.777,6537.266,6783.475,293.916,295.314,104.449,73.496,73.713,91.233,104.611,72.082,1.451,22.242,13.214,0.559,1,0.964,0,0.951,0.115,13.614,1.566,0.992
1469,1,1469,997.496,3272.565,9992.678,10111.538,355.140,359.802,124.066,98.592,99.068,112.797,111.258,103.017,1.080,28.137,12.622,0.380,1,0.988,0,0.996,0.138,27.417,1.650,0.998
1470,1,1470,3680.876,3280.349,7284.382,7522.101,315.058,316.404,115.452,81.585,77.749,96.306,112.548,83.894,1.342,23.121,13.627,0.563,1,0.968,0,0.922,0.113,96.576,1.609,0.991
1471,1,1471,4165.845,3247.219,2793.196,2869.605,189.242,191.818,72.844,47.786,49.448,59.636,72.844,47.789,1.524,14.760,12.821,0.600,1,0.973,0,0.980,0.139,130.509,1.387,0.954
1472,1,1472,4325.953,3241.561,3056.384,3149.774,193.438,197.106,71.134,52.448,52.448,62.382,64.103,52.448,1.222,15.800,12.243,0.458,1,0.970,0,1.000,0.149,19.087,1.414,0.952
1473,1,1473,4631.534,3286.264,11580.300,12047.248,401.247,404.587,139.008,120.371,101.773,121.427,131.248,119.606,1.097,28.861,13.903,0.297,1,0.961,0,0.904,0.126,138.889,1.662,0.996
1474,1,1474,5481.766,3261.158,6197.668,6358.977,286.480,289.365,109.373,72.112,70.172,88.832,106.701,73.540,1.451,21.634,13.242,0.593,1,0.975,0,0.949,0.131,137.416,1.558,0.986
1475,1,1475,590.773,3291.278,9033.313,9279.522,341.142,346.110,126.136,99.033,93.966,107.245,107.454,99.666,1.078,26.480,12.883,0.466,1,0.973,0,0.975,0.141,85.511,1.582,0.993
1476,1,1476,2614.370,3264.553,5679.781,5773.170,260.769,265.527,91.494,72.844,75.758,85.040,90.326,72.844,1.240,21.781,11.972,0.428,1,0.984,0,1.000,0.148,3.790,1.626,0.965
1477,1,1477,2867.614,3283.665,13932.018,14135.777,423.054,430.213,149.172,119.906,116.112,133.187,144.223,121.577,1.186,32.932,12.846,0.450,1,0.986,0,0.978,0.145,155.582,1.716,0.998
1478,1,1478,3612.369,3273.018,4151.589,4270.448,229.534,233.257,82.876,58.275,59.429,72.705,81.585,58.275,1.400,18.087,12.691,0.525,1,0.972,0,0.990,0.144,82.446,1.523,0.964
1479,1,1479,2480.493,3318.040,15332.861,15646.989,453.543,458.079,175.431,110.950,110.569,139.723,160.256,116.550,1.375,33.807,13.416,0.601,1,0.980,0,0.937,0.131,71.013,1.744,0.999
1480,1,1480,5896.078,3272.364,7420.222,7556.061,308.205,314.943,119.037,75.534,75.758,97.199,110.723,75.758,1.462,24.076,12.802,0.593,1,0.982,0,0.982,0.153,168.268,1.606,0.992
1481,1,1481,4451.560,3276.858,5773.170,5866.560,276.678,280.565,97.947,75.758,72.082,85.736,93.240,75.758,1.231,20.866,13.260,0.473,1,0.984,0,0.948,0.140,91.863,1.530,0.987
1482,1,1482,5345.204,3279.866,4822.295,5204.343,255.909,255.797,88.475,69.007,59.998,78.358,80.168,67.269,1.192,18.844,13.581,0.425,1.000,0.927,0,0.925,0.082,76.404,1.572,0.966
1483,1,1483,480.781,3266.639,1604.602,1638.562,142.098,146.255,58.056,32.249,33.980,45.200,58.638,32.577,1.800,11.292,12.584,0.676,1,0.979,0,0.999,0.164,71.724,1.252,0.931
1484,1,1484,2294.498,3258.875,1689.501,1731.951,139.814,143.233,52.528,37.879,39.092,46.380,49.534,37.879,1.308,12.084,11.570,0.520,1,0.975,0,1.000,0.157,159.455,1.236,0.938
1485,1,1485,3364.249,3323.143,11181.272,11469.931,402.867,402.828,165.674,86.003,88.762,119.317,165.495,84.700,1.954,27.754,14.516,0.699,1.000,0.975,0,0.866,0.070,64.476,1.684,0.998
1486,1,1486,1623.959,3279.053,2835.645,3090.344,200.291,201.055,69.075,56.553,48.055,60.087,60.069,57.246,1.049,14.158,14.147,0.348,1,0.918,0,0.888,0.111,124.233,1.403,0.953
1487,1,1487,3258.136,3278.750,3217.693,3319.573,197.343,200.706,71.134,54.608,55.285,64.007,64.103,55.361,1.158,16.305,12.103,0.446,1,0.969,0,1.000,0.145,157.964,1.434,0.951
1488,1,1488,152.260,3297.413,6664.615,6902.334,292.669,296.888,109.721,77.944,75.981,92.118,98.896,82.413,1.200,22.772,12.852,0.543,1,0.966,0,0.978,0.141,15.740,1.580,0.993
1489,1,1489,1555.910,3301.408,6834.415,6987.234,296.200,300.111,110.761,84.062,84.045,93.284,93.286,84.096,1.109,23.074,12.837,0.439,1,0.978,0,0.979,0.138,67.322,1.585,0.991
1490,1,1490,2378.494,3270.869,1477.252,1511.212,133.625,136.879,50.130,34.965,34.965,43.369,46.620,34.965,1.333,11.055,12.087,0.557,1,0.978,0,1.000,0.157,17.472,1.206,0.925
1491,1,1491,3993.355,3348.923,21768.247,23253.990,603.368,577.581,215.007,125.291,128.205,166.482,195.221,125.291,1.558,36.078,16.724,0.612,0.957,0.936,0,0.751,0.180,82.877,1.700,0.994
1492,1,1492,4727.454,3281.545,1689.501,1774.401,144.382,145.605,50.887,41.463,41.207,46.380,45.327,43.316,1.046,11.702,12.339,0.434,1,0.952,0,1.000,0.127,89.634,1.248,0.937
1493,1,1493,5763.056,3285.299,3013.934,3115.814,191.818,194.315,67.960,52.448,53.727,61.947,64.103,52.448,1.222,15.712,12.208,0.428,1,0.967,0,1.000,0.138,94.274,1.404,0.950
1494,1,1494,2994.747,3320.123,11240.702,11461.441,378.193,383.153,135.576,104.312,103.756,119.633,129.948,105.259,1.235,29.722,12.724,0.448,1,0.981,0,0.988,0.138,132.898,1.651,0.995
1495,1,1495,3811.243,3279.519,2130.979,2173.429,166.107,171.908,65.478,34.965,40.793,52.089,61.189,34.965,1.750,12.829,12.948,0.678,1,0.980,0,0.971,0.171,174.077,1.319,0.922
1496,1,1496,4965.131,3328.305,9805.899,10094.558,378.858,380.777,155.634,78.293,78.184,111.737,151.543,76.925,1.970,25.883,14.637,0.703,1,0.971,0,0.859,0.116,44.923,1.649,0.998
1497,1,1497,5656.267,3301.014,3871.420,3956.320,222.098,225.425,85.696,54.729,54.977,70.209,84.045,54.977,1.529,17.431,12.741,0.610,1,0.979,0,0.986,0.142,156.019,1.497,0.964
1498,1,1498,5168.592,3305.282,4406.287,4550.616,235.723,240.163,88.762,64.103,65.153,74.902,76.649,65.153,1.176,18.693,12.610,0.479,1,0.968,0,0.997,0.149,167.615,1.543,0.962
1499,1,1499,5415.814,3314.755,6367.467,6571.226,281.247,284.401,97.947,84.062,83.437,90.041,89.144,85.746,1.040,22.640,12.423,0.287,1,0.969,0,1.000,0.134,26.668,1.661,0.964
1500,1,1500,1336.025,3345.522,19645.758,20019.316,516.678,516.283,182.057,124.256,125.122,158.157,173.705,123.963,1.401,38.023,13.589,0.543,0.999,0.981,0,0.925,0.088,23.295,1.825,0.999
1501,1,1501,2681.247,3294.336,1443.293,1485.742,129.720,132.536,47.789,35.935,35.447,42.868,40.793,37.879,1.077,11.126,11.659,0.460,1,0.971,0,1.000,0.153,148.391,1.219,0.861
1502,1,1502,4148.571,3323.215,4244.978,4465.717,241.911,241.732,88.186,61.856,60.841,73.518,84.950,60.069,1.414,17.548,13.786,0.555,0.999,0.951,0,0.912,0.088,84.838,1.536,0.963
1503,1,1503,4340.392,3357.789,11036.943,11418.991,405.152,408.474,170.747,84.700,83.437,118.544,166.900,84.850,1.967,27.242,14.873,0.716,1,0.967,0,0.845,0.126,65.606,1.675,0.997
1504,1,1504,362.839,3331.552,9670.060,9907.779,348.287,354.385,129.326,96.167,93.966,110.961,117.890,99.239,1.188,27.765,12.544,0.482,1,0.976,0,1.000,0.146,22.208,1.645,0.996
1505,1,1505,1656.647,3358.628,19492.939,19891.967,524.860,528.411,207.389,124.685,125.122,157.541,197.792,131.861,1.500,37.139,14.132,0.633,1,0.980,0,0.889,0.122,29.782,1.657,0.996
1506,1,1506,1997.432,3322.539,4389.307,4516.657,238.671,243.601,92.141,59.480,58.275,74.757,92.738,59.785,1.551,18.391,12.978,0.595,1,0.972,0,0.968,0.152,53.186,1.538,0.966
1507,1,1507,3537.210,3339.811,9525.731,9737.980,342.016,346.801,118.321,99.068,99.751,110.130,107.809,99.068,1.088,27.852,12.280,0.315,1,0.978,0,1.000,0.140,161.381,1.595,0.991
1508,1,1508,3777.922,3320.311,4211.018,4346.857,242.203,246.737,95.844,55.361,55.285,73.223,90.326,55.361,1.632,17.386,13.931,0.655,1,0.969,0,0.902,0.148,2.896,1.526,0.964
1509,1,1509,921.753,3375.211,17311.020,17667.599,476.387,480.465,162.884,137.382,129.392,148.462,161.628,138.211,1.169,36.338,13.110,0.377,1,0.980,0,0.959,0.127,160.495,1.782,0.999
